City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1901,Liverpool,GB,53.41,-2.98,51.01,93,95,5.82,overcast clouds
1902,Les Cayes,HT,18.2,-73.75,80.87,80,100,11.68,overcast clouds
1903,Luanda,AO,-8.84,13.23,78.8,83,75,9.17,broken clouds
1904,Sambava,MG,-14.27,50.17,75.7,85,100,12.08,light rain
1905,Labrea,BR,-7.26,-64.8,95.49,40,77,2.42,broken clouds
1906,Kroonstad,ZA,-27.65,27.23,73.9,30,0,4.09,clear sky
1907,Bushenyi,UG,-0.59,30.21,61.27,92,92,1.39,overcast clouds
1908,Natchez,US,31.56,-91.4,78.8,65,40,4.7,scattered clouds
1909,Waipawa,NZ,-41.41,175.52,61.0,100,98,19.46,mist
1910,Karpogory,RU,64.0,44.45,33.48,96,100,10.22,snow
1911,Vagay,RU,57.94,69.02,36.52,90,100,5.44,overcast clouds
1912,Kirksville,US,40.19,-92.58,71.01,52,1,13.87,clear sky
1913,Slobozia,MD,46.73,29.71,42.8,93,0,3.36,clear sky
1914,Puerto Escondido,MX,15.85,-97.07,87.8,66,20,8.05,few clouds
1915,Sao Felix Do Xingu,BR,-6.64,-51.99,88.39,55,42,4.99,light rain
1916,Owando,CG,-0.48,15.9,73.2,92,30,2.8,scattered clouds
1917,Alto Araguaia,BR,-17.31,-53.22,89.73,36,96,5.41,overcast clouds
1918,Portland,US,45.52,-122.68,44.01,87,90,6.46,overcast clouds
1919,Teguldet,RU,57.31,88.17,37.71,87,100,10.04,overcast clouds
1920,Mount Isa,AU,-20.73,139.5,77.0,13,52,11.41,broken clouds
1921,Ola,RU,59.58,151.28,11.62,87,100,14.76,overcast clouds
1922,Russell,US,32.35,-85.2,70.0,88,90,4.7,overcast clouds
1923,Linxia,CN,35.6,103.21,38.62,69,100,0.94,overcast clouds
1924,Svetlyy,RU,54.67,20.13,48.2,93,90,11.18,light intensity drizzle
1925,Bilibino,RU,68.05,166.44,-0.74,89,100,1.45,overcast clouds
1926,Florestopolis,BR,-22.86,-51.39,93.2,20,0,2.24,clear sky
1927,Hoopstad,ZA,-27.83,25.91,79.59,20,0,6.11,clear sky
1928,Ngunguru,NZ,-35.62,174.5,62.01,91,5,5.01,clear sky
1929,Puerto Madero,MX,14.72,-92.42,86.0,74,40,5.82,scattered clouds
1930,Sinazongwe,ZM,-17.26,27.46,87.3,35,0,1.7,clear sky
1931,Matagami,CA,49.75,-77.63,37.4,74,1,4.7,clear sky
1932,Puerto Carreno,CO,6.19,-67.49,92.21,53,94,1.74,overcast clouds
1933,Igarka,RU,67.47,86.58,13.32,96,100,14.65,light snow
1934,Manono,CD,-7.3,27.42,75.45,75,82,4.63,broken clouds
1935,Bintulu,MY,3.17,113.03,77.0,100,40,2.24,light rain
1936,Saint Pete Beach,US,27.73,-82.74,84.99,1,100,3.0,overcast clouds
1937,Mangrol,IN,21.12,70.12,79.93,54,0,2.44,clear sky
1938,Husavik,IS,66.04,-17.34,42.8,60,75,17.22,broken clouds
1939,Frankfort,ZA,-27.27,28.48,69.58,39,0,4.38,clear sky
1940,Umea,SE,63.83,20.26,42.8,60,0,8.05,clear sky
1941,Alta Gracia,AR,-31.65,-64.43,89.01,30,0,8.05,clear sky
1942,Wasco,US,35.59,-119.34,48.99,93,90,3.36,overcast clouds
1943,Novopokrovka,UA,49.84,36.55,44.6,93,0,4.47,clear sky
1944,Lucea,JM,18.45,-78.17,77.0,94,90,4.7,light rain
1945,Zhangdian,CN,34.2,119.3,53.17,53,0,4.38,clear sky
1946,Verkhnevilyuysk,RU,63.45,120.32,-4.34,91,94,5.08,overcast clouds
1947,Dalaba,GN,10.7,-12.25,68.99,68,0,1.07,clear sky
1948,Vanimo,PG,-2.67,141.3,76.1,92,100,3.36,moderate rain
1949,Amuntai,ID,-2.42,115.25,74.5,93,100,1.74,overcast clouds
1950,Jizan,SA,17.33,42.67,86.0,62,0,5.82,clear sky
1951,Ormara,PK,25.21,64.64,76.06,52,0,7.47,clear sky
1952,Banikoara,BJ,11.3,2.44,80.94,22,0,5.82,clear sky
1953,Okhotsk,RU,59.38,143.3,10.98,90,100,14.36,overcast clouds
1954,Hailar,CN,49.2,119.7,13.91,92,0,10.02,clear sky
1955,Banda Aceh,ID,5.56,95.32,78.85,78,100,0.83,overcast clouds
1956,Niteroi,BR,-22.88,-43.1,75.2,69,75,14.99,broken clouds
1957,Komsomolskiy,UZ,40.43,71.72,50.0,60,99,3.89,mist
1958,Narsaq,GL,60.92,-46.05,30.2,74,75,4.7,broken clouds
1959,Siddapur,IN,14.33,74.88,70.57,92,0,8.16,clear sky
1960,Vao,NC,-22.67,167.48,73.42,76,62,10.98,broken clouds
1961,Manyana,BW,-23.4,21.72,87.01,13,0,4.43,clear sky
1962,Aktash,RU,50.3,87.73,19.72,93,41,5.06,scattered clouds
1963,Muyezerskiy,RU,63.93,31.65,38.62,73,26,14.92,scattered clouds
1964,Kantabanji,IN,20.48,82.92,63.52,58,0,1.48,clear sky
1965,Olga,RU,43.74,135.29,33.58,85,18,3.87,few clouds
1966,Neryungri,RU,56.67,124.65,-4.45,89,99,7.27,overcast clouds
1967,Paradise,US,36.1,-115.15,61.0,30,75,23.04,dust
1968,Lata,PT,40.16,-8.33,60.01,91,100,3.0,light rain
1969,Trinidad,BO,-14.83,-64.9,96.8,50,40,6.93,smoke
1970,Udachnyy,RU,66.42,112.4,-2.2,91,0,4.47,clear sky
1971,Homer,US,59.64,-151.55,34.0,88,90,4.7,overcast clouds
1972,Khasan,RU,42.43,130.64,41.02,65,43,25.19,scattered clouds
1973,Victoria,HK,22.29,114.16,78.01,47,0,5.01,clear sky
1974,Santiago De Chuco,PE,-8.15,-78.18,64.11,39,83,1.7,light rain
1975,Houma,US,29.6,-90.72,75.0,78,90,12.75,light rain
1976,La Rioja,ES,42.25,-2.5,57.0,100,90,6.6,mist
1977,Semnan,IR,35.57,53.4,55.35,39,59,3.09,broken clouds
1978,Suluq,LY,31.67,20.25,66.16,71,0,15.14,clear sky
1979,Petapa,GT,14.5,-90.55,73.4,64,75,18.34,broken clouds
1980,Jumla,NP,29.27,82.18,41.09,56,0,3.44,clear sky
1981,Margate,GB,51.38,1.39,54.0,89,22,9.71,few clouds
1982,Mocuba,MZ,-16.84,36.99,81.27,52,100,6.04,overcast clouds
1983,Kushima,JP,31.46,131.23,64.0,88,100,11.01,light rain
1984,Atar,MR,20.52,-13.05,98.6,35,100,10.58,overcast clouds
1985,Umm Kaddadah,SD,13.6,26.69,78.85,20,0,12.33,clear sky
1986,Prince Rupert,CA,54.32,-130.32,39.2,80,1,6.93,clear sky
1987,Bambanglipuro,ID,-7.95,110.28,77.43,81,35,1.52,scattered clouds
1988,Port Macquarie,AU,-31.43,152.92,59.0,83,55,10.29,broken clouds
1989,Turtas,RU,58.94,69.13,35.64,97,100,4.92,overcast clouds
1990,Naze,JP,28.37,129.48,75.2,94,75,9.17,light rain
1991,Port-Gentil,GA,-0.72,8.78,80.6,88,40,12.75,scattered clouds
1992,Shahr-E Babak,IR,30.12,55.12,44.47,51,40,3.96,scattered clouds
1993,Botou,CN,38.07,116.57,43.3,43,0,7.85,clear sky
1994,Ratangarh,IN,28.08,74.6,66.51,25,0,3.58,clear sky
1995,Saint-Leu,RE,-21.15,55.28,73.4,78,75,16.11,broken clouds
1996,Ouadda,CF,8.08,22.4,72.07,60,10,1.48,clear sky
1997,Mayumba,GA,-3.43,10.66,78.04,90,94,7.23,light rain
1998,Adeje,ES,28.12,-16.73,71.6,60,40,8.05,scattered clouds
1999,Duncan,US,34.5,-97.96,73.99,53,1,13.87,clear sky
2000,Fairbanks,US,64.84,-147.72,27.0,86,75,2.24,broken clouds
2001,Netivot,IL,31.42,34.59,69.01,72,83,6.11,broken clouds
2002,Poum,NC,-20.23,164.02,76.44,73,1,13.69,clear sky
2003,Tilichiki,RU,60.47,166.1,18.28,95,0,7.78,clear sky
2004,Oranjemund,NA,-28.55,16.43,63.48,85,40,3.31,scattered clouds
2005,Faanui,PF,-16.48,-151.75,78.76,79,59,13.22,broken clouds
2006,Jaen,ES,38.0,-3.5,55.99,92,0,3.0,clear sky
2007,Korla,CN,41.76,86.15,37.13,67,0,3.09,clear sky
2008,Beira,MZ,-19.84,34.84,82.4,69,0,13.87,clear sky
2009,Wewak,PG,-3.55,143.63,78.85,85,100,9.13,light rain
2010,La Ronge,CA,55.1,-105.28,19.4,85,100,6.93,overcast clouds
2011,Pathri,IN,19.25,76.45,66.15,58,0,5.75,clear sky
2012,Harlingen,US,26.19,-97.7,81.0,61,90,5.23,overcast clouds
2013,Caraquet,CA,47.79,-64.94,46.4,49,97,9.17,overcast clouds
2014,Lethem,GY,3.38,-59.8,89.58,56,100,6.35,overcast clouds
2015,Cayenne,GF,4.93,-52.33,77.0,100,0,3.36,heavy intensity rain
2016,Dandong,CN,40.13,124.39,35.02,68,0,9.1,clear sky
2017,Ostrovnoy,RU,68.05,39.51,35.01,89,100,11.48,overcast clouds
2018,Khairpur,PK,27.53,68.76,68.0,72,0,2.68,haze
2019,Unai,BR,-16.36,-46.91,86.86,49,95,5.35,overcast clouds
2020,Norden,DE,53.6,7.2,43.0,100,0,1.12,clear sky
2021,Mackay,AU,-21.15,149.2,75.2,88,90,18.34,light rain
2022,Zhengjiatun,CN,43.51,123.51,29.19,80,0,15.35,clear sky
2023,Malinyi,TZ,-8.93,36.13,81.86,51,0,5.61,clear sky
2024,Diamantino,BR,-14.41,-56.45,93.45,39,94,5.14,overcast clouds
2025,Havelock,US,34.88,-76.9,77.0,64,1,13.87,clear sky
2026,Ipixuna,BR,-1.76,-48.8,89.6,55,40,9.17,scattered clouds
2027,Egvekinot,RU,66.32,-179.17,22.46,98,100,4.45,light snow
2028,Erenhot,CN,43.65,111.98,27.79,80,0,6.17,clear sky
2029,Arraias,BR,-12.93,-46.94,81.7,60,100,4.94,light rain
2030,Kiunga,PG,-6.12,141.29,71.4,99,100,1.97,light rain
2031,Marsabit,KE,2.33,37.99,67.71,85,58,12.66,broken clouds
2032,Cogon,PH,11.46,122.8,72.75,93,99,4.43,overcast clouds
2033,Marsaxlokk,MT,35.84,14.54,66.0,77,20,8.05,few clouds
2034,Pangoa,PE,-12.12,-73.0,89.11,42,59,4.05,broken clouds
2035,Kampot,KH,10.62,104.18,77.36,86,14,3.76,light rain
2036,Barabai,ID,-2.58,115.38,74.7,89,94,2.01,overcast clouds
2037,Birao,CF,10.28,22.79,79.09,31,100,3.31,overcast clouds
2038,Charters Towers,AU,-20.1,146.27,71.19,84,0,11.7,clear sky
2039,Tokur,RU,53.13,132.9,5.92,95,94,2.86,overcast clouds
2040,Karasburg,NA,-28.02,18.75,63.03,59,0,19.82,clear sky
2041,Karpathos,GR,35.51,27.21,68.0,64,20,12.75,few clouds
2042,Gazli,UZ,40.13,63.45,56.53,29,69,9.26,broken clouds
2043,Lakes Entrance,AU,-37.88,147.98,45.0,93,0,5.17,clear sky
2044,Xinqing,CN,48.23,129.5,22.06,97,100,3.2,overcast clouds
2045,Whitehorse,CA,60.72,-135.05,-9.4,76,40,5.82,scattered clouds
2046,Sokoto,NG,13.06,5.24,80.33,16,0,8.08,clear sky
2047,Mogadishu,SO,2.04,45.34,80.4,79,97,7.25,light rain
2048,Moissac,FR,44.1,1.09,61.0,100,100,3.36,mist
2049,Mapiripan,CO,2.89,-72.13,87.78,66,43,2.33,heavy intensity rain
2050,Burnie,AU,-41.07,145.92,46.99,73,0,3.0,clear sky
2051,Baykit,RU,61.67,96.37,18.93,94,100,2.68,snow
2052,Atikokan,CA,48.76,-91.62,54.43,78,100,4.79,overcast clouds
2053,Pitimbu,BR,-7.47,-34.81,84.2,70,40,18.34,scattered clouds
2054,Garoua,CM,9.3,13.4,77.0,50,0,2.24,clear sky
2055,Mecca,SA,21.43,39.83,77.97,64,17,3.24,few clouds
2056,Walvis Bay,NA,-22.96,14.51,62.6,77,0,12.75,clear sky
2057,Plettenberg Bay,ZA,-34.05,23.37,61.97,72,0,0.18,clear sky
2058,Fenoarivo Atsinanana,MG,-17.37,49.42,72.9,82,98,1.77,overcast clouds
2059,Beboto,TD,8.27,16.94,77.52,40,17,2.06,few clouds
2060,Harper,LR,4.38,-7.72,79.66,83,99,5.73,overcast clouds
2061,Simao,CN,22.79,100.97,57.63,94,0,1.97,clear sky
2062,Tahe,CN,52.33,124.73,13.64,93,99,9.84,overcast clouds
2063,Okhansk,RU,57.72,55.39,74.07,100,75,4.47,broken clouds
2064,Kita,ML,13.03,-9.49,84.79,19,0,2.57,clear sky
2065,Andra,RU,62.51,65.89,33.93,97,100,5.12,overcast clouds
2066,Tabuk,PH,17.42,121.44,72.79,92,100,3.83,overcast clouds
2067,Buta,CD,2.79,24.73,71.85,96,100,1.16,light rain
2068,Peace River,CA,56.25,-117.29,17.6,72,75,12.75,broken clouds
2069,Road Town,VG,18.42,-64.62,84.2,74,40,10.29,scattered clouds
2070,Zeya,RU,53.75,127.27,16.3,85,92,6.6,overcast clouds
2071,Baijiantan,CN,45.63,85.18,34.72,76,0,0.25,clear sky
